Sample,Metric,Match Distance
88,Uniformified 32-bit Hash Metric Distance,0.421919
88,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0106272
88,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00144131
89,Uniformified 32-bit Hamming Metric Distance,0.000449955
89,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
89,Uniformified 32-bit Hash Metric Distance,0.208713
89,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0110629
89,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997386
90,Uniformified 32-bit Hamming Metric Distance,0.0386961
90,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
90,Uniformified 32-bit Hash Metric Distance,0.830907
90,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0035335
90,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00146009
91,Uniformified 32-bit Hamming Metric Distance,0.00244976
91,Uniformified 32-bit Approx Dual Streak Metric Distance,0.740176
91,Uniformified 32-bit Hash Metric Distance,0.105174
91,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0139097
91,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.991486
92,Uniformified 32-bit Hamming Metric Distance,0.140786
92,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00814919
92,Uniformified 32-bit Hash Metric Distance,0.176837
92,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0050259
92,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999522
93,Uniformified 32-bit Hamming Metric Distance,0.0762924
93,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
93,Uniformified 32-bit Hash Metric Distance,0.137515
93,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000774743
93,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994802
94,Uniformified 32-bit Hamming Metric Distance,0.0386961
94,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
94,Uniformified 32-bit Hash Metric Distance,0.431348
94,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00450241
94,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00015374
95,Uniformified 32-bit Hamming Metric Distance,0.0762924
95,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
95,Uniformified 32-bit Hash Metric Distance,0.996259
95,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00486699
95,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99776
96,Uniformified 32-bit Hamming Metric Distance,0.0762924
96,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
96,Uniformified 32-bit Hash Metric Distance,0.0769704
96,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00346949
96,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000311942
97,Uniformified 32-bit Hamming Metric Distance,0.354665
97,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
97,Uniformified 32-bit Hash Metric Distance,0.917598
97,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00610471
97,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997821
98,Uniformified 32-bit Hamming Metric Distance,0.0762924
98,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132187
98,Uniformified 32-bit Hash Metric Distance,0.631979
98,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00896527
98,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00290574
99,Uniformified 32-bit Hamming Metric Distance,0.354665
99,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
99,Uniformified 32-bit Hash Metric Distance,0.469992
99,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00355749
99,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00446109
100,Uniformified 32-bit Hamming Metric Distance,0.0179482
100,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
100,Uniformified 32-bit Hash Metric Distance,0.573929
100,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000849603
100,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000873163
101,Uniformified 32-bit Hamming Metric Distance,0.235526
101,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
101,Uniformified 32-bit Hash Metric Distance,0.798001
101,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0110904
101,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00497113
102,Uniformified 32-bit Hamming Metric Distance,0.00244976
102,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
102,Uniformified 32-bit Hash Metric Distance,0.891154
102,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00772972
102,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00320302
103,Uniformified 32-bit Hamming Metric Distance,0.235526
103,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
103,Uniformified 32-bit Hash Metric Distance,0.350726
103,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00865842
103,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997588
104,Uniformified 32-bit Hamming Metric Distance,0.000149985
104,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
104,Uniformified 32-bit Hash Metric Distance,0.093823
104,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00713695
104,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999493
105,Uniformified 32-bit Hamming Metric Distance,0.235526
105,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
105,Uniformified 32-bit Hash Metric Distance,0.00903473
105,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0150624
105,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00377278
106,Uniformified 32-bit Hamming Metric Distance,0.490701
106,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
106,Uniformified 32-bit Hash Metric Distance,0.617471
106,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0057508
106,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998137
107,Uniformified 32-bit Hamming Metric Distance,0.0762924
107,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
107,Uniformified 32-bit Hash Metric Distance,0.474365
107,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0106708
107,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000837959
108,Uniformified 32-bit Hamming Metric Distance,0.0069993
108,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
108,Uniformified 32-bit Hash Metric Distance,0.309329
108,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0194646
108,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994599
109,Uniformified 32-bit Hamming Metric Distance,0.0386961
109,Uniformified 32-bit Approx Dual Streak Metric Distance,0.588391
109,Uniformified 32-bit Hash Metric Distance,0.663858
109,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00868749
109,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992223
110,Uniformified 32-bit Hamming Metric Distance,0.0069993
110,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00814919
110,Uniformified 32-bit Hash Metric Distance,0.764052
110,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00544561
110,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.997353
111,Uniformified 32-bit Hamming Metric Distance,0.0762924
111,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00519948
111,Uniformified 32-bit Hash Metric Distance,0.876458
111,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0167342
111,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000801964
112,Uniformified 32-bit Hamming Metric Distance,0.140786
112,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
112,Uniformified 32-bit Hash Metric Distance,0.241753
112,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0103844
112,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.995478
113,Uniformified 32-bit Hamming Metric Distance,0.490701
113,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
113,Uniformified 32-bit Hash Metric Distance,0.0447518
113,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0116433
113,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.9996
114,Uniformified 32-bit Hamming Metric Distance,0.0762924
114,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
114,Uniformified 32-bit Hash Metric Distance,0.665174
114,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000710517
114,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00499107
115,Uniformified 32-bit Hamming Metric Distance,0.354665
115,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0384962
115,Uniformified 32-bit Hash Metric Distance,0.957829
115,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0157277
115,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00191232
116,Uniformified 32-bit Hamming Metric Distance,0.235526
116,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
116,Uniformified 32-bit Hash Metric Distance,0.857937
116,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00291455
116,Uniformified 32-bit Asymmetric Wrap Metric Distance,8.84e-05
117,Uniformified 32-bit Hamming Metric Distance,0.354665
117,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
117,Uniformified 32-bit Hash Metric Distance,0.292687
117,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0151272
117,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992259
118,Uniformified 32-bit Hamming Metric Distance,0.0762924
118,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
118,Uniformified 32-bit Hash Metric Distance,0.683118
118,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00252956
118,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00036859
119,Uniformified 32-bit Hamming Metric Distance,0.354665
119,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
119,Uniformified 32-bit Hash Metric Distance,0.352958
119,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00578471
119,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.992952
120,Uniformified 32-bit Hamming Metric Distance,0.490701
120,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
120,Uniformified 32-bit Hash Metric Distance,0.142423
120,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0168647
120,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00400775
121,Uniformified 32-bit Hamming Metric Distance,0.140786
121,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
121,Uniformified 32-bit Hash Metric Distance,0.17892
121,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0033838
121,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00212097
122,Uniformified 32-bit Hamming Metric Distance,0.0762924
122,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0384962
122,Uniformified 32-bit Hash Metric Distance,0.722588
122,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000133288
122,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000786296
123,Uniformified 32-bit Hamming Metric Distance,0.0762924
123,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
123,Uniformified 32-bit Hash Metric Distance,0.0118213
123,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00674351
123,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00249169
124,Uniformified 32-bit Hamming Metric Distance,0.0179482
124,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
124,Uniformified 32-bit Hash Metric Distance,0.88093
124,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00923381
124,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998811
125,Uniformified 32-bit Hamming Metric Distance,0.0179482
125,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
125,Uniformified 32-bit Hash Metric Distance,0.87297
125,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00349912
125,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.998027
126,Uniformified 32-bit Hamming Metric Distance,0.235526
126,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0425957
126,Uniformified 32-bit Hash Metric Distance,0.452232
126,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00362294
126,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.99957
127,Uniformified 32-bit Hamming Metric Distance,0.0762924
127,Uniformified 32-bit Approx Dual Streak Metric Distance,0.00814919
127,Uniformified 32-bit Hash Metric Distance,0.145686
127,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000862912
127,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00475095
128,Uniformified 32-bit Hamming Metric Distance,0.354665
128,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
128,Uniformified 32-bit Hash Metric Distance,0.290454
128,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00769413
128,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000376843
129,Uniformified 32-bit Hamming Metric Distance,0.0069993
129,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
129,Uniformified 32-bit Hash Metric Distance,0.466237
129,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00070951
129,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994722
130,Uniformified 32-bit Hamming Metric Distance,0.0762924
130,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
130,Uniformified 32-bit Hash Metric Distance,0.577769
130,Uniformified 32-bit Symmetric Wrap Metric Distance,0.014704
130,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.999494
131,Uniformified 32-bit Hamming Metric Distance,0.140786
131,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
131,Uniformified 32-bit Hash Metric Distance,0.384013
131,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00254804
131,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00203512
132,Uniformified 32-bit Hamming Metric Distance,0.0179482
132,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0690931
132,Uniformified 32-bit Hash Metric Distance,0.0794049
132,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00240773
132,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00765154
133,Uniformified 32-bit Hamming Metric Distance,0.490701
133,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
133,Uniformified 32-bit Hash Metric Distance,0.855459
133,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00357477
133,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00238735
134,Uniformified 32-bit Hamming Metric Distance,0.0069993
134,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
134,Uniformified 32-bit Hash Metric Distance,0.599041
134,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00347347
134,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000820908
135,Uniformified 32-bit Hamming Metric Distance,0.0762924
135,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
135,Uniformified 32-bit Hash Metric Distance,0.701478
135,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00449501
135,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.994422
136,Uniformified 32-bit Hamming Metric Distance,0.235526
136,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0193981
136,Uniformified 32-bit Hash Metric Distance,0.50709
136,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00503137
136,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00190065
137,Uniformified 32-bit Hamming Metric Distance,0.0179482
137,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108939
137,Uniformified 32-bit Hash Metric Distance,0.444011
137,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0111128
137,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000380835
138,Uniformified 32-bit Hamming Metric Distance,0.140786
138,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
138,Uniformified 32-bit Hash Metric Distance,0.163671
138,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00254367
138,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0037811
139,Uniformified 32-bit Hamming Metric Distance,0.0069993
139,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0864914
139,Uniformified 32-bit Hash Metric Distance,0.794648
139,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00508216
139,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00402626
140,Uniformified 32-bit Hamming Metric Distance,0.0762924
140,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0265973
140,Uniformified 32-bit Hash Metric Distance,0.588934
140,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000752679
140,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0042908
141,Uniformified 32-bit Hamming Metric Distance,0.0179482
141,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0128487
141,Uniformified 32-bit Hash Metric Distance,0.407167
141,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0190384
141,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.991297
142,Uniformified 32-bit Hamming Metric Distance,0.235526
142,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
142,Uniformified 32-bit Hash Metric Distance,0.33444
142,Uniformified 32-bit Symmetric Wrap Metric Distance,0.00255215
142,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00703015
143,Uniformified 32-bit Hamming Metric Distance,0.0386961
143,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
143,Uniformified 32-bit Hash Metric Distance,0.199129
143,Uniformified 32-bit Symmetric Wrap Metric Distance,0.010647
143,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000812741
144,Uniformified 32-bit Hamming Metric Distance,0.0069993
144,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
144,Uniformified 32-bit Hash Metric Distance,0.891873
144,Uniformified 32-bit Symmetric Wrap Metric Distance,0.000140556
144,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00107408
145,Uniformified 32-bit Hamming Metric Distance,0.235526
145,Uniformified 32-bit Approx Dual Streak Metric Distance,0.0547445
145,Uniformified 32-bit Hash Metric Distance,0.384688
145,Uniformified 32-bit Symmetric Wrap Metric Distance,0.0119162
145,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00376495
